OrderID,CustomerID,OrderDate,PaymentMethod,OrderTotal
ORD3014,CUST177,2024-06-29 20:02:23,Credit Card,5115.18
ORD3015,CUST142,2022-02-24 18:10:04,Credit Card,6320.79
ORD3016,CUST114,2023-08-20 17:16:30,PayPal,5458.27
ORD3017,CUST176,2024-10-30 06:49:00,Debit Card,2916.29
ORD3018,CUST147,2023-09-11 15:39:15,Credit Card,1549.09
ORD3019,CUST150,2022-03-10 12:43:01,PayPal,4270.51
ORD3020,CUST199,2022-09-10 16:11:47,PayPal,3684.0
ORD3021,CUST197,2022-12-21 07:27:57,Credit Card,5884.58
ORD3022,CUST172,2023-06-17 17:00:09,PayPal,9007.27
ORD3023,CUST150,2022-11-11 20:58:24,Credit Card,3644.42
ORD3024,CUST101,2024-09-16 23:56:38,PayPal,2412.36
ORD3025,CUST160,2023-02-24 22:57:06,Debit Card,4207.79
ORD3026,CUST162,2023-03-04 01:01:26,Debit Card,3615.18
ORD3027,CUST155,2022-12-17 08:56:09,Credit Card,4296.61
ORD3028,CUST102,2023-10-16 05:26:16,Debit Card,2730.07
ORD3029,CUST178,2022-10-27 04:16:44,PayPal,1925.07
ORD3030,CUST153,2024-01-29 16:35:04,PayPal,8431.67
ORD3031,CUST176,2022-09-13 13:25:11,Credit Card,2186.13
ORD3032,CUST150,2023-06-14 18:57:21,Credit Card,3008.97
ORD3033,CUST176,2024-05-04 02:50:56,Credit Card,1571.31
ORD3034,CUST147,2023-11-04 01:17:07,Credit Card,2148.47
ORD3035,CUST132,2024-04-21 15:23:51,Credit Card,666.74
ORD3036,CUST106,2024-11-25 11:58:05,Credit Card,4652.22
ORD3037,CUST167,2024-02-10 22:59:01,Debit Card,7678.6
ORD3038,CUST125,2023-05-21 08:05:32,Debit Card,2324.07
ORD3039,CUST115,2023-11-08 07:03:14,Credit Card,3644.81
ORD3040,CUST192,2023-11-16 23:55:00,PayPal,3127.74
ORD3041,CUST185,2023-10-12 10:27:25,PayPal,4534.81
ORD3042,CUST181,2024-03-14 01:06:50,PayPal,4052.92
ORD3043,CUST170,2022-11-13 08:10:47,Credit Card,3536.12
ORD3044,CUST140,2022-08-29 10:20:39,Debit Card,4099.79
ORD3045,CUST129,2024-02-02 19:10:11,PayPal,1533.02
ORD3046,CUST137,2023-01-04 20:43:07,Debit Card,2471.25
ORD3047,CUST124,2024-12-07 21:12:19,PayPal,3007.0
ORD3048,CUST163,2023-04-08 22:11:38,Debit Card,1607.78
ORD3049,CUST100,2024-02-28 16:50:25,Credit Card,4834.63
ORD3050,CUST189,2022-10-19 04:48:29,Debit Card,1421.21
ORD3051,CUST198,2023-04-01 21:06:35,PayPal,4682.49
ORD3052,CUST150,2023-07-12 00:32:06,PayPal,589.69
ORD3053,CUST157,2024-06-05 15:10:13,PayPal,2060.91
ORD3054,CUST133,2024-05-15 08:00:23,PayPal,6541.16
ORD3055,CUST132,2024-02-20 14:50:15,PayPal,2805.79
ORD3056,CUST145,2024-07-13 09:01:49,Credit Card,3682.52
ORD3057,CUST151,2023-09-14 07:48:09,Debit Card,4014.72
ORD3058,CUST107,2024-10-17 02:52:23,PayPal,4676.32
ORD3059,CUST185,2024-09-28 19:14:36,PayPal,1703.22
ORD3060,CUST161,2023-01-18 09:35:52,Debit Card,2000.32
ORD3061,CUST175,2022-01-11 21:33:51,Debit Card,898.76
ORD3062,CUST148,2024-09-01 02:57:41,Debit Card,2818.68
ORD3063,CUST163,2024-04-07 00:28:24,Credit Card,481.44
ORD3064,CUST187,2023-11-06 13:14:27,PayPal,5836.42
ORD3065,CUST126,2024-02-22 17:14:27,PayPal,1315.61
ORD3066,CUST197,2023-10-07 20:21:34,Debit Card,3276.28
ORD3067,CUST152,2022-12-06 03:26:05,Credit Card,1280.07
ORD3068,CUST119,2024-07-29 05:03:56,Credit Card,2006.45
ORD3069,CUST177,2022-01-06 00:57:15,Credit Card,5059.31
ORD3070,CUST114,2022-08-16 17:37:18,Credit Card,5027.61
ORD3071,CUST147,2023-01-02 15:15:30,PayPal,6602.91
ORD3072,CUST137,2023-06-25 15:08:20,Credit Card,1644.8
ORD3073,CUST144,2022-02-18 10:27:15,PayPal,3650.52
ORD3074,CUST143,2024-10-08 14:03:48,PayPal,2136.83
ORD3075,CUST121,2024-07-25 05:11:44,PayPal,2037.82
ORD3076,CUST164,2022-12-11 10:11:58,Credit Card,6413.91
ORD3077,CUST145,2024-10-20 23:31:13,Debit Card,5285.05
ORD3078,CUST138,2022-05-07 07:01:02,PayPal,5583.94
ORD3079,CUST108,2023-10-11 18:59:25,PayPal,3853.6
ORD3080,CUST169,2023-12-30 22:34:58,Debit Card,2386.65
ORD3081,CUST192,2022-07-13 20:36:43,Debit Card,5796.63
ORD3082,CUST108,2024-12-21 21:50:32,Debit Card,1019.36
ORD3083,CUST158,2024-11-07 22:20:10,Debit Card,5393.82
ORD3084,CUST181,2022-09-09 17:59:52,Credit Card,7097.08
ORD3085,CUST121,2023-12-04 17:37:52,Debit Card,4320.48
ORD3086,CUST133,2023-02-17 07:37:44,PayPal,6336.54
ORD3087,CUST170,2022-08-28 21:11:34,PayPal,3411.37
ORD3088,CUST158,2024-02-29 21:45:10,Debit Card,3199.89
ORD3089,CUST100,2023-04-02 16:55:22,Credit Card,2839.6
ORD3090,CUST168,2023-01-09 17:15:00,Credit Card,1217.03
ORD3091,CUST184,2022-05-30 23:25:23,Credit Card,3019.32
ORD3092,CUST165,2024-08-19 00:02:46,Debit Card,1029.36
ORD3093,CUST104,2024-03-03 08:14:54,PayPal,2893.81
ORD3094,CUST159,2023-03-20 21:05:02,Credit Card,2693.1
ORD3095,CUST119,2024-08-16 14:09:58,PayPal,862.74
ORD3096,CUST173,2024-02-27 18:10:24,Credit Card,902.73
ORD3097,CUST122,2023-03-25 18:42:04,Debit Card,2279.25
ORD3098,CUST157,2024-06-27 03:32:21,PayPal,4739.56
ORD3099,CUST171,2024-08-15 11:24:39,PayPal,3162.13
ORD3100,CUST140,2024-05-24 16:26:18,Debit Card,1580.34
ORD3101,CUST123,2023-11-18 10:15:04,Credit Card,1768.35
ORD3102,CUST192,2023-07-31 17:15:51,PayPal,775.06
ORD3103,CUST173,2024-07-04 02:33:03,PayPal,2437.15
ORD3104,CUST197,2022-05-08 12:06:05,Credit Card,1949.45
ORD3105,CUST166,2024-10-17 00:09:01,Debit Card,1964.63
ORD3106,CUST157,2022-03-19 20:03:28,Debit Card,1875.32
ORD3107,CUST199,2023-05-10 10:38:33,Debit Card,2208.44
ORD3108,CUST105,2023-04-04 11:25:35,PayPal,1984.53
ORD3109,CUST127,2024-11-15 15:57:18,Credit Card,5612.56
ORD3110,CUST168,2023-06-25 23:28:44,PayPal,1493.74
ORD3111,CUST149,2024-08-21 08:45:34,PayPal,2111.48
ORD3112,CUST148,2022-10-28 23:18:39,Debit Card,4016.46
ORD3113,CUST191,2023-08-25 17:55:25,PayPal,1649.61
ORD3114,CUST119,2024-03-31 10:09:38,Credit Card,5079.76
ORD3115,CUST156,2024-10-23 04:39:11,PayPal,7441.96
ORD3116,CUST162,2022-02-10 09:39:58,PayPal,1173.0
ORD3117,CUST134,2022-01-08 21:04:37,PayPal,917.47
ORD3118,CUST195,2023-04-16 16:52:45,Credit Card,5382.97
ORD3119,CUST131,2024-08-17 08:41:54,PayPal,2343.15
ORD3120,CUST160,2022-09-09 00:39:01,Debit Card,3030.93
ORD3121,CUST163,2024-09-13 15:57:52,Credit Card,3936.38
ORD3122,CUST161,2024-03-11 03:21:22,Debit Card,3581.91
ORD3123,CUST150,2024-04-01 02:10:33,Debit Card,3029.59
ORD3124,CUST143,2023-07-09 05:11:33,PayPal,1697.13
ORD3125,CUST137,2024-01-07 20:07:59,Debit Card,7343.74
ORD3126,CUST102,2024-08-03 13:23:42,PayPal,2639.38
ORD3127,CUST183,2024-08-23 17:28:46,Debit Card,2883.34
ORD3128,CUST116,2022-09-12 11:42:51,PayPal,5077.89
ORD3129,CUST112,2024-02-13 07:17:05,Credit Card,1932.2
ORD3130,CUST116,2023-09-19 09:56:19,PayPal,3247.69
ORD3131,CUST101,2024-09-03 20:18:14,Debit Card,1768.47
ORD3132,CUST156,2024-10-04 04:25:30,Debit Card,2888.22
ORD3133,CUST150,2023-06-11 14:07:47,Credit Card,1515.99
ORD3134,CUST183,2022-04-20 01:04:05,Debit Card,2314.6
ORD3135,CUST153,2024-05-03 03:00:06,PayPal,3076.03
ORD3136,CUST157,2024-03-31 12:42:05,PayPal,3645.23
ORD3137,CUST125,2023-01-26 15:09:28,PayPal,5873.65
ORD3138,CUST163,2024-05-18 22:28:11,PayPal,3902.48
ORD3139,CUST140,2022-08-14 03:30:45,PayPal,4275.2
ORD3140,CUST174,2022-09-11 13:43:27,PayPal,2831.13
ORD3141,CUST186,2023-02-09 14:46:17,Credit Card,4291.93
ORD3142,CUST189,2024-06-10 14:43:26,Debit Card,4513.58
ORD3143,CUST160,2023-11-25 20:35:50,Debit Card,3006.76
ORD3144,CUST180,2022-08-09 01:41:05,Credit Card,3211.38
ORD3145,CUST137,2022-02-05 13:08:19,Debit Card,2435.02
ORD3146,CUST107,2023-03-17 10:54:09,Credit Card,3692.22
ORD3147,CUST100,2022-09-28 02:57:46,PayPal,2829.62
ORD3148,CUST152,2024-06-19 05:35:33,PayPal,3605.23
ORD3149,CUST101,2023-06-10 14:12:53,Debit Card,1844.02
ORD3150,CUST142,2024-08-02 18:21:11,Credit Card,2405.11
ORD3151,CUST103,2024-11-02 19:56:29,Debit Card,407.94
ORD3152,CUST129,2023-05-19 01:07:17,PayPal,3428.44
ORD3153,CUST100,2024-08-13 04:27:16,Credit Card,1290.35
ORD3154,CUST153,2024-11-08 20:58:22,Credit Card,7357.34
ORD3155,CUST191,2023-02-11 23:19:34,PayPal,3620.59
ORD3156,CUST153,2023-11-22 16:22:17,PayPal,4270.46
ORD3157,CUST115,2024-04-07 04:05:47,Debit Card,1274.83
ORD3158,CUST188,2022-03-15 08:04:04,PayPal,4505.92
ORD3159,CUST173,2022-08-19 13:09:25,PayPal,774.78
ORD3160,CUST167,2022-02-25 11:20:07,Credit Card,6804.39
ORD3161,CUST187,2023-06-01 14:52:12,Credit Card,6051.42
ORD3162,CUST196,2023-11-28 21:42:40,Debit Card,4469.42
ORD3163,CUST174,2022-06-27 06:19:40,Debit Card,6179.73
ORD3164,CUST121,2022-03-05 00:07:25,Credit Card,1250.61
ORD3165,CUST145,2023-07-06 14:20:56,Credit Card,719.27
ORD3166,CUST184,2023-04-06 07:28:51,PayPal,5115.88
ORD3167,CUST179,2024-12-11 01:30:48,PayPal,1322.82
ORD3168,CUST100,2022-10-15 23:00:00,PayPal,5875.37
ORD3169,CUST108,2024-12-11 18:17:13,Debit Card,7429.21
ORD3170,CUST110,2024-05-06 01:27:17,PayPal,4617.92
ORD3171,CUST125,2022-11-30 15:42:44,PayPal,2244.35
ORD3172,CUST135,2023-08-27 11:12:18,Credit Card,6597.38
ORD3173,CUST150,2022-02-05 18:44:49,PayPal,8452.4
ORD3174,CUST112,2022-08-25 15:00:55,Credit Card,5560.21
ORD3175,CUST103,2023-04-19 11:26:59,PayPal,4212.67
ORD3176,CUST128,2022-12-09 09:08:10,Debit Card,3033.85
ORD3177,CUST144,2024-03-10 04:28:20,PayPal,5554.73
ORD3178,CUST147,2022-03-02 19:08:19,PayPal,2313.51
ORD3179,CUST150,2024-10-25 07:12:59,Debit Card,1312.51
ORD3180,CUST183,2023-12-17 00:57:23,PayPal,2746.85
ORD3181,CUST142,2024-04-20 09:26:57,Debit Card,3014.99
ORD3182,CUST167,2023-04-25 00:25:26,Credit Card,2907.72
ORD3183,CUST172,2022-11-29 15:15:13,PayPal,4390.79
ORD3184,CUST131,2023-09-08 10:34:06,Credit Card,3575.85
ORD3185,CUST101,2022-06-12 03:46:56,Credit Card,921.84
ORD3186,CUST108,2022-03-09 22:44:59,Debit Card,3758.2
ORD3187,CUST193,2023-07-06 09:13:33,PayPal,4728.61
ORD3188,CUST138,2024-01-24 14:14:14,PayPal,1861.86
ORD3189,CUST120,2023-07-22 11:54:14,Debit Card,935.66
ORD3190,CUST118,2023-11-18 09:15:25,PayPal,2759.85
ORD3191,CUST104,2023-01-04 08:21:02,Credit Card,2703.38
ORD3192,CUST149,2024-05-13 13:00:35,Credit Card,2743.02
ORD3193,CUST141,2024-11-10 23:51:09,Debit Card,5029.22
ORD3194,CUST143,2024-01-19 07:28:28,Credit Card,3016.3
ORD3195,CUST152,2024-03-30 01:10:56,PayPal,2270.61
ORD3196,CUST167,2024-01-14 04:07:28,Credit Card,5623.07
ORD3197,CUST146,2024-08-27 06:06:59,Credit Card,1710.68
ORD3198,CUST137,2024-06-05 01:24:29,PayPal,1663.74
ORD3199,CUST176,2023-04-05 22:23:20,Debit Card,1580.13
ORD3200,CUST151,2023-08-12 15:26:55,PayPal,2608.42
ORD3201,CUST124,2023-04-28 09:59:04,PayPal,4389.01
ORD3202,CUST188,2022-08-14 12:03:26,PayPal,9023.82
ORD3203,CUST144,2022-11-14 16:33:18,Debit Card,2753.26
ORD3204,CUST164,2022-07-28 21:36:23,PayPal,5487.08
ORD3205,CUST109,2022-05-27 20:44:42,Debit Card,3010.19
ORD3206,CUST100,2022-03-08 12:24:46,Debit Card,3162.95
ORD3207,CUST147,2022-04-06 05:22:49,PayPal,3017.12
ORD3208,CUST145,2024-11-18 02:06:32,Debit Card,3912.13
ORD3209,CUST164,2023-08-15 01:33:22,PayPal,1645.59
ORD3210,CUST164,2024-11-17 11:46:34,PayPal,4691.95
ORD3211,CUST163,2024-08-04 17:42:56,Credit Card,3462.77
ORD3212,CUST186,2022-11-15 07:04:50,Debit Card,1589.47
ORD3213,CUST159,2024-02-22 20:49:57,Debit Card,4933.43
ORD3214,CUST167,2024-09-21 14:28:29,Credit Card,5409.53
ORD3215,CUST141,2023-10-26 15:55:35,PayPal,781.72
ORD3216,CUST102,2022-06-05 10:20:53,Debit Card,705.51
ORD3217,CUST113,2023-08-14 11:18:35,PayPal,5138.79
ORD3218,CUST179,2024-02-24 15:22:17,PayPal,2561.13
ORD3219,CUST153,2022-10-09 13:49:11,Debit Card,4207.75
ORD3220,CUST132,2023-06-15 05:21:02,Credit Card,7224.89
ORD3221,CUST141,2023-06-02 00:23:06,Credit Card,577.54
ORD3222,CUST130,2024-03-18 08:55:12,Credit Card,1974.12
ORD3223,CUST136,2023-07-23 09:46:49,Debit Card,1919.36
ORD3224,CUST199,2022-03-16 03:22:55,Credit Card,3158.96
ORD3225,CUST120,2022-02-20 23:26:16,Credit Card,3781.41
ORD3226,CUST168,2024-04-17 06:59:05,PayPal,2787.64
ORD3227,CUST129,2024-04-22 20:25:42,Debit Card,2585.01
ORD3228,CUST186,2024-07-07 11:05:22,Debit Card,6655.26
ORD3229,CUST151,2023-11-29 11:12:06,Credit Card,2271.75
ORD3230,CUST196,2023-01-08 15:14:52,Credit Card,2886.66
ORD3231,CUST101,2024-11-02 20:12:36,Debit Card,4334.23
ORD3232,CUST184,2024-11-15 02:57:27,PayPal,1698.08
ORD3233,CUST134,2023-12-11 07:19:06,Credit Card,2136.13
ORD3234,CUST171,2024-12-28 08:22:55,PayPal,464.97
ORD3235,CUST199,2024-04-07 23:33:52,Credit Card,1776.96
ORD3236,CUST114,2022-10-01 23:30:55,Credit Card,2617.71
ORD3237,CUST189,2022-04-14 14:58:38,Debit Card,1814.05
ORD3238,CUST181,2022-12-21 14:51:57,Credit Card,1808.66
ORD3239,CUST156,2023-02-07 10:19:33,Debit Card,5334.16
ORD3240,CUST109,2024-05-22 17:47:30,PayPal,4505.11
ORD3241,CUST134,2023-12-12 19:51:14,PayPal,7408.52
ORD3242,CUST114,2022-09-05 12:10:30,PayPal,3308.93
ORD3243,CUST118,2022-08-14 14:21:10,Credit Card,2514.04
ORD3244,CUST188,2023-09-10 14:18:36,Debit Card,7919.27
ORD3245,CUST115,2023-05-05 11:46:37,PayPal,2562.2
ORD3246,CUST199,2022-12-05 10:52:54,Credit Card,725.39
ORD3247,CUST194,2023-07-06 05:24:21,Credit Card,5540.08
ORD3248,CUST192,2024-12-10 17:16:31,PayPal,5064.91
ORD3249,CUST122,2022-11-14 11:23:00,PayPal,1189.8
ORD3250,CUST149,2023-05-04 09:20:23,PayPal,3707.61
ORD3251,CUST159,2024-06-21 03:28:11,PayPal,2135.74
ORD3252,CUST191,2024-09-13 23:11:05,Debit Card,3706.51
ORD3253,CUST112,2023-11-14 19:27:08,PayPal,1899.13
ORD3254,CUST176,2024-11-14 02:40:38,Debit Card,3156.9
ORD3255,CUST164,2024-05-15 16:58:52,Debit Card,1233.16
ORD3256,CUST181,2022-12-22 22:50:20,PayPal,540.97
ORD3257,CUST142,2022-07-16 04:52:02,PayPal,3967.89
ORD3258,CUST136,2023-01-28 04:05:07,Debit Card,7616.38
ORD3259,CUST120,2023-08-14 12:19:03,Debit Card,866.13
ORD3260,CUST172,2023-12-14 02:20:34,Credit Card,7095.68
ORD3261,CUST148,2023-01-07 02:34:38,Credit Card,3630.72
ORD3262,CUST170,2023-11-14 01:40:35,Credit Card,5423.75
ORD3263,CUST137,2024-01-27 09:00:14,Credit Card,779.53
ORD3264,CUST131,2023-09-19 20:21:19,PayPal,6714.27
ORD3265,CUST162,2022-09-04 01:50:12,Debit Card,1999.91
ORD3266,CUST104,2023-11-27 22:13:38,Debit Card,4649.75
ORD3267,CUST168,2023-11-30 12:17:42,Debit Card,1810.71
ORD3268,CUST161,2024-07-03 11:29:53,PayPal,5714.45
ORD3269,CUST187,2024-12-23 04:12:02,Credit Card,3092.11
ORD3270,CUST100,2022-09-21 02:27:55,Credit Card,3443.55
ORD3271,CUST188,2024-11-14 22:43:44,Credit Card,3426.72
ORD3272,CUST193,2024-07-12 15:54:09,Credit Card,1735.51
ORD3273,CUST155,2024-05-08 01:05:51,Debit Card,2292.67
ORD3274,CUST158,2022-10-07 05:20:28,PayPal,2400.73
ORD3275,CUST120,2023-11-30 03:58:01,PayPal,4897.83
ORD3276,CUST125,2022-06-21 20:42:16,PayPal,4468.01
ORD3277,CUST188,2022-10-19 16:36:16,Debit Card,2545.02
ORD3278,CUST199,2022-06-06 16:10:04,Debit Card,4360.46
ORD3279,CUST153,2022-11-11 07:50:22,Credit Card,5935.78
ORD3280,CUST159,2024-10-19 19:04:05,PayPal,1595.01
ORD3281,CUST137,2024-04-14 10:02:01,PayPal,1367.71
ORD3282,CUST108,2022-12-25 11:36:34,Debit Card,963.48
ORD3283,CUST152,2024-10-06 12:42:30,Debit Card,1333.66
ORD3284,CUST198,2022-01-11 11:55:37,Credit Card,4731.55
ORD3285,CUST188,2024-04-28 03:36:28,Debit Card,2187.93
ORD3286,CUST105,2022-07-03 06:24:08,PayPal,1268.28
ORD3287,CUST187,2023-10-19 18:20:51,Debit Card,3360.11
ORD3288,CUST158,2023-08-23 08:12:33,Credit Card,2219.02
ORD3289,CUST157,2024-03-13 08:46:23,PayPal,5729.78
ORD3290,CUST178,2022-10-11 03:08:31,PayPal,1111.64
ORD3291,CUST154,2023-01-23 02:30:54,PayPal,1355.79
ORD3292,CUST153,2023-11-23 09:35:55,Credit Card,3629.32
ORD3293,CUST171,2023-05-14 19:42:05,PayPal,5082.59
ORD3294,CUST184,2022-08-28 00:40:41,Debit Card,2359.68
ORD3295,CUST181,2024-08-23 21:44:27,Debit Card,3788.25
ORD3296,CUST159,2022-04-18 02:58:53,Debit Card,489.06
ORD3297,CUST155,2022-08-13 02:32:37,Debit Card,2667.96
ORD3298,CUST125,2024-08-14 06:50:13,Credit Card,4923.94
ORD3299,CUST118,2022-12-21 10:52:57,Debit Card,1413.83
ORD3300,CUST135,2023-12-01 04:32:39,Credit Card,3419.39
ORD3301,CUST128,2023-07-16 18:48:20,Credit Card,2312.55
ORD3302,CUST198,2023-09-26 22:49:32,PayPal,3084.95
ORD3303,CUST106,2024-04-27 10:46:49,Debit Card,2546.75
ORD3304,CUST119,2022-12-22 06:56:00,PayPal,6933.98
ORD3305,CUST108,2023-12-02 06:24:35,PayPal,4797.21
ORD3306,CUST107,2022-11-26 14:40:08,PayPal,4217.9
ORD3307,CUST177,2023-03-12 20:38:30,PayPal,1142.42
ORD3308,CUST126,2022-12-03 08:31:27,PayPal,680.21
ORD3309,CUST198,2023-05-31 13:54:59,Credit Card,1640.47
ORD3310,CUST130,2022-04-03 22:17:30,Debit Card,3067.42
ORD3311,CUST101,2024-11-23 23:11:42,Debit Card,5145.42
ORD3312,CUST157,2023-09-03 06:18:47,PayPal,6123.3
ORD3313,CUST164,2023-04-27 11:43:41,Credit Card,2411.49
ORD3314,CUST122,2022-09-20 18:16:40,PayPal,4744.43
ORD3315,CUST198,2024-03-16 06:00:20,Credit Card,4171.25
ORD3316,CUST185,2022-05-29 11:00:54,Debit Card,6796.45
ORD3317,CUST135,2023-05-17 17:58:58,PayPal,2309.25
ORD3318,CUST102,2023-12-19 14:34:27,Credit Card,7642.66
ORD3319,CUST178,2024-03-27 06:57:28,Debit Card,2671.19
ORD3320,CUST139,2022-01-26 02:25:02,PayPal,6719.76
ORD3321,CUST198,2024-06-19 14:57:22,Debit Card,10946.57
ORD3322,CUST171,2024-01-11 19:50:06,Credit Card,4575.21
ORD3323,CUST102,2022-05-21 06:29:09,Debit Card,1295.1
ORD3324,CUST135,2022-01-28 06:59:33,PayPal,10237.53
ORD3325,CUST186,2024-09-12 23:16:38,Debit Card,2658.71
ORD3326,CUST160,2022-01-07 13:28:57,PayPal,2829.14
ORD3327,CUST132,2022-08-29 08:43:55,PayPal,2043.08
ORD3328,CUST174,2024-05-04 15:46:37,PayPal,7839.47
ORD3329,CUST103,2024-03-25 06:01:07,PayPal,3546.48
ORD3330,CUST167,2023-06-13 20:39:59,PayPal,4896.36
ORD3331,CUST112,2023-04-04 05:48:59,Debit Card,1810.51
ORD3332,CUST124,2023-06-12 00:58:35,PayPal,3464.56
ORD3333,CUST168,2022-06-19 06:56:28,PayPal,1892.46
ORD3334,CUST112,2022-03-13 23:36:56,Debit Card,1283.15
ORD3335,CUST110,2023-03-06 18:52:11,Credit Card,1967.41
ORD3336,CUST160,2022-09-02 04:46:48,Debit Card,5840.39
ORD3337,CUST107,2022-07-30 00:15:35,Credit Card,3016.92
ORD3338,CUST114,2024-04-11 16:02:37,PayPal,1466.66
ORD3339,CUST141,2023-07-25 17:40:40,PayPal,5137.41
ORD3340,CUST122,2024-11-05 15:10:10,Debit Card,697.32
ORD3341,CUST122,2022-07-23 08:59:13,Credit Card,1705.77
ORD3342,CUST115,2022-06-16 23:36:24,PayPal,1754.42
ORD3343,CUST186,2023-02-26 01:35:24,PayPal,968.28
ORD3344,CUST199,2024-01-13 07:46:47,Debit Card,1252.48
ORD3345,CUST130,2024-10-19 12:06:58,PayPal,3354.01
ORD3346,CUST188,2022-04-14 01:38:21,Credit Card,2875.15
ORD3347,CUST138,2024-12-12 21:37:03,PayPal,3896.4
ORD3348,CUST115,2024-02-28 12:04:09,Credit Card,1733.12
ORD3349,CUST119,2022-09-27 22:01:11,Debit Card,4434.68
ORD3350,CUST172,2022-04-28 06:14:20,Credit Card,888.33
ORD3351,CUST116,2022-10-04 08:27:00,Credit Card,658.5
ORD3352,CUST159,2022-04-14 23:31:31,Credit Card,3667.36
ORD3353,CUST126,2022-02-03 15:09:51,PayPal,6168.36
ORD3354,CUST147,2022-08-03 19:22:47,Credit Card,5811.99
ORD3355,CUST155,2022-10-04 02:13:55,Credit Card,396.61
ORD3356,CUST161,2023-12-28 17:00:50,PayPal,4182.85
ORD3357,CUST157,2024-08-13 11:58:34,Debit Card,3293.07
ORD3358,CUST118,2024-02-10 15:19:55,Credit Card,4016.85
ORD3359,CUST187,2022-11-28 10:35:18,Debit Card,1714.33
ORD3360,CUST133,2023-03-26 10:16:10,Credit Card,5814.86
ORD3361,CUST107,2024-06-02 09:58:59,Debit Card,4076.31
ORD3362,CUST116,2022-02-28 03:55:01,Debit Card,6669.29
ORD3363,CUST125,2023-01-02 03:47:08,Credit Card,3683.66
ORD3364,CUST179,2023-04-16 09:01:41,Credit Card,2354.27
ORD3365,CUST101,2023-04-19 09:01:55,Debit Card,1665.45
ORD3366,CUST144,2022-12-18 06:48:19,Debit Card,2942.81
ORD3367,CUST133,2023-02-07 02:25:31,Credit Card,1371.48
ORD3368,CUST147,2022-12-21 15:21:34,Credit Card,4472.43
ORD3369,CUST155,2023-09-17 02:46:16,PayPal,2670.62
ORD3370,CUST190,2022-08-04 22:53:34,Debit Card,5627.75
ORD3371,CUST197,2024-10-08 20:04:27,Credit Card,3340.96
ORD3372,CUST108,2022-03-09 05:40:54,Credit Card,1547.35
ORD3373,CUST108,2024-01-21 20:44:11,Debit Card,1231.75
ORD3374,CUST149,2023-04-25 06:51:15,PayPal,1177.61
ORD3375,CUST175,2024-07-03 01:32:52,Credit Card,4242.56
ORD3376,CUST113,2024-03-20 00:04:08,Credit Card,2905.07
ORD3377,CUST114,2024-08-19 23:33:32,Credit Card,4366.45
ORD3378,CUST165,2022-12-15 14:44:51,PayPal,3097.39
ORD3379,CUST100,2024-10-29 10:21:29,PayPal,5183.51
ORD3380,CUST113,2022-03-23 15:54:34,Debit Card,3509.22
ORD3381,CUST169,2022-05-18 14:05:04,Credit Card,2379.34
ORD3382,CUST149,2022-12-01 17:18:00,Debit Card,4458.52
ORD3383,CUST103,2023-06-26 15:38:44,Debit Card,7020.13
ORD3384,CUST169,2022-12-17 22:55:25,Debit Card,1583.74
ORD3385,CUST165,2024-02-05 10:48:03,Credit Card,2168.17
ORD3386,CUST198,2022-04-06 18:13:07,PayPal,4990.21
ORD3387,CUST135,2023-12-22 06:14:17,Debit Card,4765.2
ORD3388,CUST146,2023-06-13 06:59:17,Debit Card,3040.49
ORD3389,CUST162,2022-12-22 13:39:13,Credit Card,2151.2
ORD3390,CUST170,2022-12-19 08:17:22,PayPal,3083.38
ORD3391,CUST100,2023-06-20 02:29:49,PayPal,6219.08
ORD3392,CUST160,2023-07-10 15:57:17,Credit Card,4273.54
ORD3393,CUST130,2022-04-16 17:44:34,Debit Card,2769.09
ORD3394,CUST103,2022-08-04 23:35:38,Credit Card,1509.76
ORD3395,CUST149,2022-08-09 23:58:13,Debit Card,2539.17
ORD3396,CUST155,2024-03-22 09:51:36,PayPal,1263.89
ORD3397,CUST157,2023-05-08 00:58:19,Debit Card,1486.13
ORD3398,CUST185,2024-06-02 19:22:28,Debit Card,5881.15
ORD3399,CUST152,2023-12-08 21:48:49,PayPal,2882.57
ORD3400,CUST151,2023-11-16 23:29:06,PayPal,7490.58
ORD3401,CUST100,2023-12-30 08:03:42,Credit Card,2200.44
ORD3402,CUST168,2023-07-20 13:17:24,Debit Card,6564.79
ORD3403,CUST170,2023-08-16 07:16:40,Credit Card,619.43
ORD3404,CUST103,2023-09-26 04:03:59,Credit Card,4830.25
ORD3405,CUST157,2022-09-07 10:50:16,Credit Card,1705.51
ORD3406,CUST141,2022-05-12 22:37:54,Credit Card,3466.8
ORD3407,CUST179,2022-11-03 07:51:40,PayPal,4997.46
ORD3408,CUST189,2022-08-27 02:53:12,Credit Card,3035.51
ORD3409,CUST110,2022-06-05 15:53:29,Credit Card,4070.69
ORD3410,CUST168,2023-12-13 10:07:12,Debit Card,2976.19
ORD3411,CUST158,2022-09-29 05:32:29,Debit Card,8346.37
ORD3412,CUST106,2024-07-31 20:24:40,Credit Card,1543.99
ORD3413,CUST157,2024-09-26 11:54:48,Credit Card,3679.53
ORD3414,CUST172,2024-10-26 07:20:11,Credit Card,3876.18
ORD3415,CUST186,2023-09-18 05:30:52,Credit Card,6803.16
ORD3416,CUST125,2022-07-09 01:25:05,Credit Card,3931.63
ORD3417,CUST122,2022-11-27 07:29:10,PayPal,3030.6
